Date,Observé,Prédit
2020-12-16,6.9235277,2.2642546
2020-12-17,7.820283,2.4292321
2020-12-18,5.5530777,2.3989477
2020-12-19,1.08665,2.28845
2020-12-20,1.1257391,2.0177174
2020-12-21,1.9882319,1.888125
2020-12-22,1.3256809,1.8195386
2020-12-23,1.8883691,1.778215
2020-12-24,3.0025399,1.7674127
2020-12-25,1.5057465,1.7856171
2020-12-26,0.9732699,1.7871202
2020-12-27,0.21115142,1.6187558
2020-12-28,0.22817206,1.5311408
2020-12-29,0.11368559,1.499083
2020-12-30,0.050761234,1.4763064
2020-12-31,0.077764384,1.4652685
