Date,Observé,Prédit
2020-12-17,7.820283,5.3650165
2020-12-18,5.5530777,4.118314
2020-12-19,1.08665,3.9787211
2020-12-20,1.1257391,3.9099357
2020-12-21,1.9882319,3.893829
2020-12-22,1.3256809,3.9560304
2020-12-23,1.8883691,3.8992667
2020-12-24,3.0025399,3.9038372
2020-12-25,1.5057465,3.9362187
2020-12-26,0.9732699,3.9085405
2020-12-27,0.21115142,2.996266
2020-12-28,0.22817206,2.9459846
2020-12-29,0.11368559,3.4550054
2020-12-30,0.050761234,3.4114442
2020-12-31,0.077764384,3.5664518
