Date,Observé,Prédit
2020-08-24,7.7882957,5.404007
2020-08-25,6.2707334,6.4454837
2020-08-26,5.352324,5.37801
2020-08-27,6.7324476,6.3885603
2020-08-28,8.076963,8.016925
2020-08-29,6.931823,7.2102304
2020-08-30,5.6530104,6.6471434
2020-08-31,6.128153,5.709134
2020-09-01,9.478714,6.220275
2020-09-02,6.783161,7.0808716
2020-09-03,5.531736,6.3209577
2020-09-04,7.1974916,7.2415695
2020-09-05,11.152145,8.167529
2020-09-06,8.180832,8.249406
2020-09-07,3.7561529,6.889205
2020-09-08,9.463887,5.944456
2020-09-09,11.277422,8.547515
2020-09-10,10.6526785,7.622465
2020-09-11,6.582235,6.3071647
2020-09-12,5.8040457,6.7095146
2020-09-13,7.5782948,6.9312043
2020-09-14,4.940563,6.0735984
2020-09-15,6.686992,4.4317756
2020-09-16,7.2786007,4.865662
2020-09-17,6.0508137,4.6251535
2020-09-18,5.0638657,4.233692
2020-09-19,6.4476447,5.8198576
2020-09-20,10.573907,7.2588367
2020-09-21,8.516715,6.925815
2020-09-22,2.3667748,3.6620712
2020-09-23,4.525377,3.5970657
2020-09-24,5.8800626,5.332926
2020-09-25,6.578422,4.1559706
2020-09-26,6.275067,4.184978
2020-09-27,3.7984715,5.6218915
2020-09-28,4.0026464,4.451229
2020-09-29,5.115461,5.10573
2020-09-30,7.0734615,6.5918837
2020-10-01,5.5484643,5.5820613
2020-10-02,3.6119862,3.1542659
2020-10-03,6.216102,3.4256558
2020-10-04,7.3549633,5.304433
2020-10-05,4.5668106,5.3610525
2020-10-06,6.1346374,5.621185
2020-10-07,8.3365345,6.3340783
2020-10-08,6.053698,6.0086255
2020-10-09,4.271134,5.0374184
2020-10-10,3.9664648,4.1850123
2020-10-11,5.300871,3.643038
2020-10-12,5.699806,3.8457458
2020-10-13,6.1708255,3.5441196
2020-10-14,3.1668134,3.7655666
2020-10-15,3.3356712,3.6581714
2020-10-16,4.605382,4.163135
2020-10-17,4.0549903,4.511212
2020-10-18,3.4181194,5.043022
2020-10-19,4.688068,2.9800863
2020-10-20,2.4393609,3.099364
2020-10-21,1.5399548,2.0103896
2020-10-22,1.7275648,1.5226319
2020-10-23,1.500616,1.5475898
2020-10-24,1.6804556,1.2110072
2020-10-25,2.152596,1.067678
2020-10-26,1.6427908,0.8726688
2020-10-27,1.8712577,0.8119771
2020-10-28,1.8658439,0.8148263
2020-10-29,0.7391297,0.82646877
2020-10-30,0.6461255,0.8150331
2020-10-31,1.7267994,0.875508
2020-11-01,1.0529386,1.0607188
2020-11-02,0.8863366,1.1023307
2020-11-03,0.61463666,1.2418684
2020-11-04,2.1932578,1.1796057
2020-11-05,3.7594419,1.5184844
2020-11-06,3.1052072,1.5414528
2020-11-07,0.97612387,1.1903553
2020-11-08,0.8274993,0.851191
2020-11-09,0.9160169,0.7779411
2020-11-10,0.98606217,0.9136699
2020-11-11,2.4174683,0.9848943
